candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at
ARZ-CAND-0074,خطر,danger,SAFETY,ALL,noun_risk,5atar;5tr;5tar;5ater;mkhater,A/B/B/B/C,5atar in HIGH_RISK_HINTS,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0075,إصابة,injury,SAFETY,INJURY,noun_event,isabe;2isabe;2ija;2eje;ma7rouh,A/B/B/B/C,ma7rouh = injured person,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0076,وفاة,death,SAFETY,ALL,noun_event,wfat;wafa;maat;2adamo,A/B/C/D,2adamo = he passed away (colloquial euphemism),PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0077,غاز,gas,SAFETY,GAS_LEAK,noun_infra,ghaz;ghaz 3am yitla3;ri7a ghaz;fi ghaz;5atar ghaz,A/B/B/C/C,ghaz primary; ghaz 3am yitla3 = gas leaking,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0079,بناء خطر,dangerous building,SAFETY,STRUCTURAL_COLLAPSE,noun_infra,binaye kharban;binaye bi 5atar;binaye sha3we;tahaloul,A/B/C/C,sha3we = shaky; tahaloul = deterioration,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0080,سلك كهرباء مكشوف,exposed wire,SAFETY,EXPOSED_WIRE,noun_risk,silk kahraba meksour;silk meksour;7abal kahraba;shar2ata;5atar sa32,A/B/B/C/C,shar2ata = Lebanese shock slang; sa32 = MSA formal,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0081,لص,thief,SAFETY,THEFT,noun_event,less;lesous;serek;masroub,A/A/B/C,less = thief; masroub = stolen,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0082,شجار,fight,SAFETY,DISTURBANCE,noun_event,shejjar;setar;3irk;mshkle;7ake,A/B/B/C/D,shejjar/setar = fight; 3irk = brawl,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0083,ضجة,noise,SAFETY,DISTURBANCE,noun_event,daje;zaffe;dajje;2adjj,A/B/A/C,daje/dajje = noise/commotion,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0084,مشبوه,suspicious,SAFETY,ALL,adj_risk,mshbouh;mshbou7;7araket mshbouh;shi mshbouh,A/A/B/C,mshbouh in HIGH_RISK_HINTS,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,true,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0085,سلاح,weapon,SAFETY,ARMED_INCIDENT,noun_risk,masalla7;msalla7;7amil sleh;fi sleh,A/A/B/B,masalla7 in HIGH_RISK_HINTS,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0086,تهديد,threat,SAFETY,ARMED_INCIDENT,noun_event,ta7did;ta7dide;hadded;hadded bi,A/A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0087,إسعاف,ambulance,SAFETY,INJURY,noun_infra,is3af;sayaret is3af;ambulance;3indi is3af,A/A/A/B,is3af standard,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,true,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0088,اعتداء,assault,SAFETY,INJURY,noun_event,i3tida;3ido 3leyy;sekar;darabo,A/B/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0089,إطفاء,fire extinguishing,SAFETY,FIRE,noun_infra,itfa;sayaret itfa;itfa2,A/A/B,itfa = fire brigade,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,true,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0090,زلزال,earthquake,SAFETY,STRUCTURAL_COLLAPSE,noun_event,zalzal;zalzal sa3ir;7ess zalzal,A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,HIGH,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0091,منطقة,area,ALL,ALL,noun_location,mantiqa;hay;2azze;7ay,A/B/B/B,mantiqa generic; 2azze = neighbourhood,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0092,شارع,street,ALL,ALL,noun_location,share3;tari2;darb;sekke;3al share3,A/B/C/D/A,share3 = street; tari2 = road,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,true,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0093,مبنى,building,ALL,ALL,noun_location,binaye;mabna;3imara;apartment;flat,A/B/C/D/D,binaye standard,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0094,بلدية,municipality,ALL,ALL,noun_entity,baladiye;municipality;mou7afaza,A/A/B,baladiye = municipality,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0096,جانب,beside/side,ALL,ALL,noun_location,janb;janbiyye;3al ymin;3al shmal;had,A/B/B/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0097,أمام,in front of,ALL,ALL,noun_location,2oddm;2odam;3al mfara2,A/A/B,2oddm standard,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0098,خلف,behind,ALL,ALL,noun_location,5alf;wara;5alf l binaye,A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0099,من,since (duration),ALL,ALL,connector_time,men;mn;men 2sbou3;men yom;men emes;men sa3a,A/A/A/B/A/B,men = from/since,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0100,لسا,still/yet,ALL,ALL,connector_time,lissa;lsa;la2et;lissa ma rja3,A/A/B/B,lissa = still (ongoing); lissa ma rja3 = still not returned,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0101,من امبارح,since yesterday,ALL,ALL,connector_time,men emes;men imbarir7;men embers,A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0102,اليوم,today,ALL,ALL,connector_time,lyom;al youm;lyawm;2alyom,A/A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0103,من أسبوع,since a week,ALL,ALL,connector_time,men 2sbou3;men 2esbou3;men sebu3,A/A/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0104,مدة,duration,ALL,ALL,connector_time,modde;moddet;mudda;men fatra;men fatrit,A/A/B/C/C,modde = period/duration,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0105,دائم,always/permanent,ALL,ALL,adj_quality,dayem;dayeman;kell yom;3ala toul,A/A/B/B,dayem = constant; kell yom = every day,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0106,الليل,at night,ALL,ALL,connector_time,bil lel;bil layl;bil lel ma fi;nhar w lel,A/A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0107,طارئ,emergency,ALL,ALL,adj_risk,tari2 3ajel;3ajele;istiijal;3ajel,A/B/B/C,3ajel = urgent,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0108,كبير,big/large,ALL,ALL,adj_severity,kbir;kbire;kbiri;3azim;3azhim,A/A/B/C/C,kbir standard,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0109,صغير,small,ALL,ALL,adj_severity,zghir;zghire;s3ir;bsit;baset,A/A/B/C/C,zghir most common,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0110,كتير,very/a lot,ALL,ALL,adv_severity,ktir;ketir;kter;ktire,A/B/B/B,ktir standard Beirut,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0111,شديد,severe,ALL,ALL,adj_severity,shdid;shadid;3inja;2awi,A/A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0112,خطير,dangerous,ALL,ALL,adj_risk,5atir;khater;5ater;5tire;mkhater,A/A/B/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0113,مزعج,annoying,ALL,ALL,adj_quality,mez3ij;mez3eje;2az3aj;zha3a2,A/A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0114,أضرار,damages,ALL,ALL,noun_event,drar;adrar;5saret;5sara,A/A/B/B,drar standard,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,HIGH,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0115,بلا حل,no solution,ALL,ALL,adj_quality,bla 7al;ma fi 7al;7al msh mawjoud,A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0116,في مشكلة,there is a problem,ALL,ALL,complaint_starter,fi mshkle;fi mushkle;3endi mshkle;3am yser mshkle,A/A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0117,بدي أبلغ,I want to report,ALL,ALL,complaint_starter,bade abelligh;badi 2ableg;bde 2ablo;bde ablagh,A/B/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0118,من فترة,for a while,ALL,ALL,complaint_starter,men fatra;men ftre;men fatra tawile,A/A/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0119,تعبنا,we are fed up,ALL,ALL,complaint_starter,tib3ana;ta3ebna;ma 3ad na2der;7etta b2ana,A/A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0120,مش معقول,unacceptable,ALL,ALL,complaint_starter,msh ma32oul;mish masmouh;ma binkhibit;msh normal,A/B/C/D,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0121,الحكومة,the government,ALL,ALL,noun_entity,l 7ukume;dwalit;l 7akame;l hukume,A/B/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0122,المسؤول,the responsible one,ALL,ALL,noun_entity,l mas2oul;l mas2oule;masoul;l khayyen,A/A/B/C,l khayyen = the traitor,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0124,وزارة الأشغال,Ministry of Public Works,ALL,ALL,noun_entity,wazaret l ashghal;ashghal;mpwt;wasaret l ashgal,A/B/B/C,MPWT entity,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0125,مصلحة المياه,water authority,ALL,ALL,noun_entity,maslahet l may;maslahit l may;may bl mantiqa,A/B/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0126,كهرباء لبنان,EDL,ALL,ALL,noun_entity,kahraba lebnen;EDL;2idaret l kahraba,A/B/B,EDL entity,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0127,الداخلية,ISF/police,ALL,ALL,noun_entity,l dakhiliye;l shourta;amine 3am;police;ISF,A/B/B/C/C,ISF entity,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0128,الدفاع المدني,civil defence,ALL,ALL,noun_entity,l difa3 l madani;dfa3 madani;civil defense,A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0129,جمعية,NGO/association,ALL,ALL,noun_entity,jam3iye;jam3iyye;NGO;3indi 2tiras7,A/A/B/C,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
ARZ-CAND-0130,محافظة,governorate,ALL,ALL,noun_entity,mou7afaza;mu7afaza;mhafaza,A/A/B,,PASTED_NATIVE_SEED,raw_pasted_expanded_rows.md,Beirut/Levant,MEDIUM,false,LOW,PENDING,,UNREVIEWED,,2026-05-18T13:11:00Z,2026-05-18T13:11:00Z
